track_id,title,artist,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mbti
70uQzsAyJ1vmloywhrO0ss,Beachboy,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,0.431,0.962,4,22.784,1,0.182,0.0413,0.000211,0.124,0.75,179.683,esfp
3WmgMoWZ1E5yNyn2aUzWAr,BOYFREN,LoveLeo,https://i.scdn.co/image/ab67616d0000b27334d3849cf39cd99ce2a27b8b,0.846,0.364,1,22.672,1,0.0602,0.246,0.011,0.0902,0.682,79.927,esfp
69Tf2qK9sYOi1ncnXrfIUV,1 4 2,Inner Wave,https://i.scdn.co/image/ab67616d0000b27361e491f9bbbc1b63fa8fdf19,0.701,0.692,0,22.473,1,0.0374,0.179,0.0101,0.0994,0.56,114.987,esfp
2zmo93xTzKTP0lztR9iy9H,Coffee,Jack Stauber's Micropop,https://i.scdn.co/image/ab67616d0000b27348cc1333d5c15fbf25f7c49d,0.814,0.484,6,19.038,1,0.299,0.931,5.35e-05,0.117,0.658,116.024,esfp
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,0.404,0.664,1,23.302,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,esfp
7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://i.scdn.co/image/ab67616d0000b2733cfbb809971b6da51daf254e,0.614,0.937,1,22.557000000000002,1,0.115,0.00161,0.00136,0.103,0.386,84.98,esfp
2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,https://i.scdn.co/image/ab67616d0000b27326399936751b54c7e9782324,0.674,0.537,1,19.029,0,0.0363,0.566,0.0,0.131,0.809,110.578,esfp
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2,0.471,0.924,8,26.094,1,0.0586,0.00301,0.0,0.313,0.725,154.961,esfp
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,https://i.scdn.co/image/ab67616d0000b27325dd1a3969c0912291b6fc7b,0.67,0.843,1,25.689,1,0.0454,0.0392,0.0,0.225,0.713,117.01,esfp
2Ow4Pmi0VOOLvbmJ8V70qo,How to Be a Heartbreaker,MARINA,https://i.scdn.co/image/ab67616d0000b27372513faf9e8385b104f33e85,0.69,0.897,11,25.304000000000002,0,0.0506,0.0142,0.0,0.108,0.849,140.05,esfp
1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,https://i.scdn.co/image/ab67616d0000b2734a42166d927b3acce345c5c0,0.815,0.518,7,23.406,0,0.0897,0.223,0.0,0.104,0.877,151.891,esfp
527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,https://i.scdn.co/image/ab67616d0000b27345190a074bef3e8ce868b60c,0.629,0.692,5,21.955,1,0.0376,0.00981,0.331,0.603,0.453,162.948,esfp
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,COIN,https://i.scdn.co/image/ab67616d0000b273e086dd341bb0c30d235f9cac,0.598,0.888,4,24.881,1,0.0807,0.00947,0.0,0.347,0.482,103.966,esfp
2LdG9xtEzCho3jCr58M6cq,Arabella,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b2734f669de38690faf2cf88c245,0.579,0.558,2,23.014,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,esfp
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,MARINA,https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813,0.495,0.856,0,24.877,0,0.0311,0.000219,0.0,0.103,0.609,158.024,esfp
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,WILLOW,https://i.scdn.co/image/ab67616d0000b2736ee651e65c3766d80e7fcab7,0.764,0.705,3,24.721,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,esfp
1xNknVNOolLB4oQeEtNBX2,Hello Hello Hello,Remi Wolf,https://i.scdn.co/image/ab67616d0000b2730e68fefa1408603f54a4d664,0.736,0.669,1,21.695,1,0.136,0.107,0.0,0.224,0.797,86.531,esfp
4gZDCOFuLCxCRWNhSEcOtJ,These Days,Wallows,https://i.scdn.co/image/ab67616d0000b273789e81b6ddbcbeda579d6066,0.655,0.668,0,23.267,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,esfp
7CCCX50zGHMTuHsyKQy03l,Dancing in My Room,347aidan,https://i.scdn.co/image/ab67616d0000b2731d3ed2480dd4944e094484f4,0.979,0.41,8,18.944000000000003,0,0.112,0.658,3.42e-05,0.205,0.74,119.971,esfp
4sOX1nhpKwFWPvoMMExi3q,Primadonna,MARINA,https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813,0.66,0.689,4,27.329,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,esfp
33SNO8AaciGbNaQFkxvPrW,Kiwi,Harry Styles,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,0.375,0.93,2,27.369,1,0.0561,0.00064,0.0,0.318,0.491,147.124,esfp
2vtmY2mSccRzKGjtcHSzI3,Diet Mountain Dew,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,0.595,0.696,10,24.079,0,0.0417,0.276,0.0,0.411,0.533,88.013,esfp
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,0.68,0.729,5,24.923000000000002,1,0.0475,0.612,0.0,0.224,0.446,123.97,esfp
266Vb7ItE3o1q8HdJ9QOvn,Verbatim,Mother Mother,https://i.scdn.co/image/ab67616d0000b2734f2dc51d1c8453753af90ad0,0.827,0.58,7,23.191,1,0.327,0.309,0.0,0.148,0.492,78.011,esfp
0mr8FAnN9X70p5KRUwMIJx,I Met Sarah in the Bathroom,awfultune,https://i.scdn.co/image/ab67616d0000b27324921d31f2bd373aaf04a6ab,0.675,0.408,0,19.139,1,0.142,0.901,0.000714,0.16,0.229,90.111,esfp
6uaBrivDHCaV0uBTiwHTUi,Comfort Crowd,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.678,0.431,0,23.251,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,esfp
1qwno7xb5mJe71xtMS6jl2,High Enough,K.Flay,https://i.scdn.co/image/ab67616d0000b273be9f834ad14e0d95a35a6981,0.606,0.62,0,24.995,1,0.0298,0.0301,0.0916,0.167,0.543,88.984,esfp
5v8aEcHcaJIGYpfVVPtJjI,Wires,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b273ee14a6d816e596e176575962,0.568,0.569,7,23.987000000000002,0,0.0329,0.0004,0.102,0.342,0.266,72.991,istp
5czZkLGepjburbkbEaCfm4,Cemetery,COIN,https://i.scdn.co/image/ab67616d0000b273667a552700a09676a52ccf0f,0.652,0.8,9,22.63,1,0.0313,0.124,1.87e-05,0.121,0.933,126.985,istp
0Kd1R41kTx9Uzk30yv5PP7,Twin Size Mattress,The Front Bottoms,https://i.scdn.co/image/ab67616d0000b273a4eafa42c62543f48ddfc60c,0.325,0.867,4,24.47,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866,istp
7t19ubLwfZubJh2HpCUTrC,Be Nice To Me,The Front Bottoms,https://i.scdn.co/image/ab67616d0000b27384bd087847bb43c37c3d76d8,0.338,0.819,3,24.334,1,0.0736,0.0234,0.0,0.129,0.698,118.905,istp
0rPsA6WNBe8BdSgth2z0HG,Little Pistol,Mother Mother,https://i.scdn.co/image/ab67616d0000b27373eef2e5d5c258e5ed454c91,0.295,0.478,7,22.156,1,0.0325,0.749,0.000208,0.436,0.17,169.846,istp
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,Glass Animals,https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23,0.623,0.661,9,23.0,1,0.1,0.0212,0.000229,0.267,0.63,151.97,istp
0Dfctnkk9xIikDKJ06uwzo,She's So Nice,Pink Guy,https://i.scdn.co/image/ab67616d0000b2731e8fd05e38f85c0a52bf017f,0.828,0.577,6,22.344,0,0.158,0.599,0.0,0.0814,0.587,86.339,istp
4sNwdacKyi2S26WrRtNama,Oh No!,MARINA,https://i.scdn.co/image/ab67616d0000b27336f6918170afcb7fe66130e5,0.77,0.896,0,26.029,1,0.039,0.0539,0.0,0.243,0.964,126.999,istp
6DONTnamNDOJdO6DzCu71p,Судно (Борис Рижий),Molchat Doma,https://i.scdn.co/image/ab67616d0000b2736ba3687aec030cec6089ed2c,0.484,0.749,1,25.823999999999998,1,0.0687,0.699,0.861,0.105,0.468,160.006,istp
18Gcl5bxdd8bpBhWOj1rCR,HAHA,Lil Darkie,https://i.scdn.co/image/ab67616d0000b273d4638523848beff19bff7226,0.714,0.82,1,28.898,1,0.444,0.34,0.0,0.0801,0.904,78.032,istp
1Z8gpnzgTFQKAwmV43iLBB,witchblades,Lil Peep,https://i.scdn.co/image/ab67616d0000b273c73bd9b0e34b067d7d3bd7b9,0.642,0.538,8,22.794,1,0.0696,0.0242,0.0,0.273,0.57,143.921,istp
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf,0.5,0.824,4,24.154,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,istp
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,0.733,0.71,5,24.151,0,0.0292,0.145,0.115,0.0956,0.965,127.975,istp
4bJygwUKrRgq1stlNXcgMg,All The Things She Said,t.A.T.u.,https://i.scdn.co/image/ab67616d0000b2733b27e1cd8a6bc6804c2e5fd2,0.603,0.834,5,24.234,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,istp
2NBxGmbCTLArOiMyWEWsPE,I Threw Glass at My Friend's Eyes and Now I'm on Probation,Destroy Boys,https://i.scdn.co/image/ab67616d0000b2738b6a8a07bfd3ba3f5db8382d,0.457,0.943,1,24.729,0,0.0768,0.216,0.000245,0.206,0.373,101.837,istp
5i7ThJfYLAzp2DyZuFpF6j,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,https://i.scdn.co/image/ab67616d0000b27358577eee4dcd34c7be1512d1,0.58,0.908,4,24.697,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,istp
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,0.654,0.828,1,24.623,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,istp
21DhGvrfC9W2FBjW5EJmWE,My Axe,Insane Clown Posse,https://i.scdn.co/image/ab67616d0000b273b11270b7212912185c171598,0.847,0.801,6,25.618000000000002,1,0.0866,0.00349,0.0,0.331,0.744,109.053,istp
7MlAND46qL6L5npwOhbaZK,Love 2 Fast,Steve Lacy,https://i.scdn.co/image/ab67616d0000b2739b791593e61e77e9a1c092fa,0.421,0.887,0,25.070999999999998,1,0.0574,0.18,0.00177,0.52,0.45,78.986,istp
2nZ33CKRbgpJQJJQKHuGXb,Plastic Beach (feat. Mick Jones and Paul Simonon),Gorillaz,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,0.537,0.893,0,24.541,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,istp
051nqR620urZn0vaTzAzoz,I Hate My Mom,GRLwood,https://i.scdn.co/image/ab67616d0000b273792da882c2fc2f3b419b4ad6,0.369,0.864,9,21.896,1,0.418,0.121,0.317,0.103,0.164,163.078,istp
3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,The Killers,https://i.scdn.co/image/ab67616d0000b2739c284a6855f4945dc5a3cd73,0.355,0.918,1,25.64,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,istp
3IBGU1NgiTjDsIJn2Jtdg4,OHFR?,Rico Nasty,https://i.scdn.co/image/ab67616d0000b273cd2be2be0e7e67ec390c6465,0.86,0.717,1,24.458,0,0.48,0.414,0.0,0.0843,0.812,158.019,istp
113xf7t4qNM7038YJvauik,Nervous,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,0.589,0.614,0,22.472,0,0.0426,0.0213,0.165,0.31,0.318,119.837,istp
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,0.588,0.521,10,20.539,1,0.0329,0.0678,0.149,0.123,0.337,85.012,istp
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,0.76,0.479,2,24.426000000000002,1,0.0466,0.556,0.0,0.0703,0.913,89.911,istp
5YKGHpXZUPSnChwYxbZHW9,"L's Theme (From ""Death Note"") - Instrumental",Anime Kei,https://i.scdn.co/image/ab67616d0000b273074018a41cdc87c520f20ba3,0.587,0.389,4,5.672999999999998,0,0.0435,0.932,0.863,0.185,0.929,134.0,istp
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,Gorillaz,https://i.scdn.co/image/ab67616d0000b273f6c46838e4425ea96e2562fe,0.663,0.694,10,21.372999999999998,0,0.171,0.0253,0.0,0.0698,0.525,167.953,istp
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,https://i.scdn.co/image/ab67616d0000b27328a90d00a2819504364880e4,0.502,0.912,1,25.444,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,istp
45i70K1PefHafKui2WxH0M,Oh Ana,Mother Mother,https://i.scdn.co/image/ab67616d0000b2734f2dc51d1c8453753af90ad0,0.512,0.525,5,22.848,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,istp
1qFWOGLf8rX2lOLrR9wicN,Alligator Skin Boots,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,0.535,0.319,9,14.603,1,0.0745,0.804,3.91e-06,0.227,0.457,142.883,istp
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba,0.526,0.712,11,23.475,0,0.0356,0.0161,0.0,0.179,0.32,105.009,istp
4ZUv5GgKcziw6ZjyxUfudU,Sweet Hibiscus Tea,Penelope Scott,https://i.scdn.co/image/ab67616d0000b2737f3649e089acda8269f9a68f,0.648,0.22,5,19.265,1,0.0503,0.868,0.0,0.291,0.614,110.706,istp
53CIXq2ZLCT05BgOWq9ZeH,My Motorcycle,Current Joys,https://i.scdn.co/image/ab67616d0000b273f9941a207bd56cf3a2078f36,0.565,0.528,6,15.737,1,0.0986,0.0274,0.0166,0.294,0.0409,148.34,istp
1kTZ1aERsOBTrihsDdGFNn,Molly,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b273d35b1b5785bad9b1f8520b93,0.683,0.814,5,24.83,0,0.251,0.00522,0.0131,0.33,0.81,159.96,estp
2ZMxeRHTaoH1GgYAv16QyB,Trees,McCafferty,https://i.scdn.co/image/ab67616d0000b2735d4dbee48fb65c87ab07b69f,0.486,0.921,2,24.779,1,0.101,0.741,0.0,0.0772,0.581,112.555,estp
0YKPrW5i0gcJ9e5GNSAQti,Lights Out,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616,0.629,0.889,11,26.427,1,0.0984,0.0243,0.00109,0.0984,0.702,125.144,estp
0A64VlPLZuN4VWy1BJwY5n,Obsession,STACY OUTRAGEOUS,https://i.scdn.co/image/ab67616d0000b2734ae888f653d2d7bd06d2abe4,0.721,0.405,10,14.603,1,0.0305,0.0927,0.467,0.0812,0.862,161.932,estp
5LuYzNT80u6BrRFtwEPet7,"Blonde Hair, Black Lungs",Sorority Noise,https://i.scdn.co/image/ab67616d0000b273d06293a2659b54b1cc35f176,0.313,0.605,5,23.739,1,0.0447,0.000448,0.0,0.136,0.379,114.182,estp
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,0.569,0.83,9,25.894,0,0.14,0.0807,0.0,0.114,0.609,170.094,estp
2kS6td1yvmpNgZTt1q5pQq,Hayloft,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,0.527,0.922,9,27.334,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,estp
75MALmx6EHZ9YLUaqRqa23,I Wish I Was A Riot Grrrl,Destructo Disk,https://i.scdn.co/image/ab67616d0000b273e60d8b87c173b458f4f67c10,0.453,0.791,1,24.724,1,0.0752,0.0147,0.0,0.131,0.562,170.238,estp
1baoZlq32nBee9tcYbQYxV,Sex with a Ghost,Teddy Hyde,https://i.scdn.co/image/ab67616d0000b273e2cc9f846d54bdcb401f6962,0.478,0.33,11,17.6,0,0.0339,0.862,0.00113,0.176,0.413,79.484,estp
1VdAWlvKSEe7nDd1zYok9O,Witness,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b2739b8cb2bda5bae9b8354a9d89,0.56,0.925,6,26.179,0,0.0871,0.000197,0.0231,0.355,0.628,146.024,estp
0VmREvheUiN0xgM5fJYQqp,Body,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,0.596,0.633,10,26.398,0,0.0594,0.131,0.0,0.343,0.473,148.09,estp
2JbBt7EID9Azxi9q15VRnO,Prescription,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616,0.593,0.904,11,25.105,0,0.0463,0.0459,0.0,0.399,0.817,165.851,estp
2y51QpLzI5qbWfCcSx9Tu1,Wrecking Ball,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,0.664,0.797,7,25.527,1,0.0362,0.194,0.0,0.337,0.284,97.004,estp
1OzBgu7EIcab8wxnpWB9Qu,Mastermind,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616,0.561,0.845,6,23.73,0,0.1,0.00535,0.0647,0.0706,0.507,119.966,estp
3xpdefOloYCBXd3UR6MVyM,Turn the Lights Off,Tally Hall,https://i.scdn.co/image/ab67616d0000b27325a5a1ed28871e8e53e62d59,0.392,0.702,6,23.491,1,0.0848,0.137,0.0,0.109,0.771,188.606,estp
1iBljl6IFBU6OkUMJVKMbn,Animal,Sir Chloe,https://i.scdn.co/image/ab67616d0000b273f6ab3aa52a1b776a859c9ec7,0.495,0.457,7,23.928,1,0.0306,0.407,1.25e-06,0.142,0.342,82.825,estp
1MOyN6opDPpLi3nTfgEcjS,Dirty Town,Mother Mother,https://i.scdn.co/image/ab67616d0000b2734f2dc51d1c8453753af90ad0,0.642,0.594,9,24.458,1,0.0654,0.441,0.0052,0.0941,0.648,114.344,estp
08KTQSs3ickNki7FFTb6fY,The Cult of Dionysus,The Orion Experience,https://i.scdn.co/image/ab67616d0000b273df30bfe435e2f385a93a29d5,0.661,0.836,1,25.921,0,0.0297,0.00615,0.0,0.032,0.799,137.507,estp
43FtpuAePqILFhq4yrWeQu,Vixen,Destroy Boys,https://i.scdn.co/image/ab67616d0000b273c0c277ce1a3cabb6371f5eca,0.391,0.957,7,26.473,1,0.0501,0.00192,0.0,0.317,0.544,89.509,estp
6ibbHAoBrdqJxo345QGumd,A Mask of My Own Face,Lemon Demon,https://i.scdn.co/image/ab67616d0000b27361b3be79f762377a297b9e8c,0.811,0.315,0,18.45,1,0.0438,0.0439,0.0,0.126,0.972,100.024,estp
3oZUlZMXkj51AyYG8lGaE7,Shut Me Up,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b2739fca40bcb8073b89d626aef0,0.589,0.797,1,25.787,1,0.173,0.000673,0.0,0.0246,0.787,174.039,estp
0xLCawHAfE3tqlPWRvhT49,Saccharine,Jazmin Bean,https://i.scdn.co/image/ab67616d0000b273eea4d8ef4ad2b9b0a7f00d37,0.425,0.785,7,25.184,1,0.0372,0.0486,0.0,0.377,0.319,143.903,estp
37mfTcSlX60JtAvAETytGs,Choke,I DONT KNOW HOW BUT THEY FOUND ME,https://i.scdn.co/image/ab67616d0000b273e9774ee3932efbc4c3d68e6b,0.516,0.85,4,26.091,0,0.0706,0.00139,0.0,0.296,0.583,120.324,estp
0lUSIaEhUApWIbru6IX21z,Worldwide Torture,Jazmin Bean,https://i.scdn.co/image/ab67616d0000b273eea4d8ef4ad2b9b0a7f00d37,0.304,0.933,2,26.501,1,0.0623,0.000456,0.5,0.223,0.115,151.156,estp
4hs2FbesB8qo6H5Berbikd,Absinthe,I DONT KNOW HOW BUT THEY FOUND ME,https://i.scdn.co/image/ab67616d0000b273d6dfb454b77efaccc1371d14,0.608,0.845,9,25.062,0,0.0641,0.00927,1.34e-05,0.332,0.518,123.991,estp
6HSbHJSeDXW0nej0oSXSE1,The Stand,Mother Mother,https://i.scdn.co/image/ab67616d0000b2730593d798ca1c1e45eedb1df6,0.696,0.87,2,26.434,1,0.0487,0.00213,0.000229,0.0525,0.876,117.998,estp
2aDk1KkyB7ieSwwEDXCHJg,The Mind Electric,Miracle Musical,https://i.scdn.co/image/ab67616d0000b2738fcbcb3e5252e5f98f515978,0.227,0.431,7,20.473,0,0.0432,0.666,0.0239,0.126,0.575,76.986,estp
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,0.463,0.857,4,26.937,1,0.0632,0.0506,0.0,0.184,0.856,111.647,estp
7fBKbK8897K5V5zgr7ymIz,Rebels,Call Me Karizma,https://i.scdn.co/image/ab67616d0000b273ebc3ea9efe370f5461973b9d,0.927,0.454,10,18.233,0,0.191,0.539,0.182,0.115,0.32,114.016,estp
3EY1vEkydU2oguC17jzhTZ,Typical Story,Hobo Johnson,https://i.scdn.co/image/ab67616d0000b2733bf723a8f9cb66971812f472,0.421,0.935,7,27.399,1,0.438,0.00978,0.0,0.165,0.645,155.855,estp
3vFZheR74pxUkzxqhXTZ2X,Ruler of Everything,Tally Hall,https://i.scdn.co/image/ab67616d0000b273b9ccb466665c2ac10dc0d628,0.58,0.791,11,22.396,0,0.324,0.196,0.00326,0.0793,0.343,83.323,entp
5eLSh1cHqZ7d5Pli6kFjTV,beetlejuicebeetlejuicebeetlejuice,Life After Youth,https://i.scdn.co/image/ab67616d0000b2739614e8893dc10dc66ee9511d,0.736,0.703,11,23.272,0,0.0239,0.0124,0.462,0.237,0.375,109.003,entp
5dn0Sn7oEwq5Q3Hg5C7W0s,Oleander,Mother Mother,https://i.scdn.co/image/ab67616d0000b2730593d798ca1c1e45eedb1df6,0.624,0.817,4,25.597,1,0.0312,0.037,0.247,0.358,0.439,113.028,entp
5oiZiF3fBLHqgTDaH0Pj7M,Under My Skin,Jukebox The Ghost,https://i.scdn.co/image/ab67616d0000b273b7d428e7e34fe63e968bf866,0.633,0.632,7,20.45,1,0.0643,0.588,0.0,0.0499,0.792,150.024,entp
6V68ItawQkQlZhYIf1S86C,Crazy = Genius,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,0.455,0.91,2,25.536,1,0.166,0.000247,0.0,0.107,0.447,114.109,entp
2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,https://i.scdn.co/image/ab67616d0000b2738ba29b297a3e252d9d3e59a2,0.595,0.896,10,27.049,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,entp
14ny3vlL25p6Vix2Sb8k1b,Do It All The Time,I DONT KNOW HOW BUT THEY FOUND ME,https://i.scdn.co/image/ab67616d0000b2735263da332771a0d365814a93,0.795,0.597,11,23.605,0,0.0327,0.106,0.0,0.113,0.849,110.014,entp
14uvyd51Ha7FihKHlOtUig,Let's Kill Tonight,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b273d8f40ad88ed77a939b716d19,0.455,0.867,9,26.555,0,0.151,0.00428,5.01e-05,0.0998,0.29,185.977,entp
4aBCSgAz8OyHgWQ9HnYZlw,Devil’s Advocate,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2730158fe3b94f7ef3aa91cbb91,0.662,0.681,11,21.848,0,0.0315,0.0321,0.139,0.508,0.864,98.004,entp
0m7TguDgLue2LCaDF7B4qx,Bang!,AJR,https://i.scdn.co/image/ab67616d0000b2734f3bc687da688c8316e054c6,0.74,0.517,1,23.767,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,entp
5FXn5JHL50tDPMITGun9zh,Girls In Bikinis,Poppy,https://i.scdn.co/image/ab67616d0000b273148e78020adb43391ac529e9,0.886,0.893,6,27.287,0,0.0612,0.116,0.0737,0.145,0.814,116.01,entp
60ItIsHh4L7aumPEET4sp0,New Invention,I DONT KNOW HOW BUT THEY FOUND ME,https://i.scdn.co/image/ab67616d0000b273d4b2183186f354decd56b57c,0.489,0.854,0,26.97,1,0.079,0.00842,4.06e-06,0.091,0.763,180.138,entp
1zjPf0FrnNyiIae9N4adOb,Stupid MF,Mindless Self Indulgence,https://i.scdn.co/image/ab67616d0000b273fcf51005a0d46e55083d4192,0.704,0.726,0,24.95,0,0.128,0.00698,0.0151,0.167,0.726,151.972,entp
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,0.464,0.417,0,20.655,0,0.0256,0.136,0.022,0.0974,0.479,67.528,entp
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,0.761,0.525,11,23.1,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,entp
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,https://i.scdn.co/image/ab67616d0000b2734e520169fed8748fcb8317ad,0.797,0.44,5,23.413,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,entp
7hpJ9tATWb2vztlq99hERP,Maniac,Conan Gray,https://i.scdn.co/image/ab67616d0000b273a36e01a0b336a84abe5d86d8,0.623,0.647,8,24.562,1,0.04,0.00122,0.0,0.354,0.522,107.987,entp
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,Billie Eilish,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,0.678,0.533,4,19.515,1,0.186,0.462,0.219,0.139,0.323,150.455,entp
7uUahoeqGNRMbpdeiLj1rS,Panic Room,Au/Ra,https://i.scdn.co/image/ab67616d0000b2737cbd52d55d79391b9ea54f88,0.495,0.426,8,20.566000000000003,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,entp
3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,0.562,0.904,1,25.053,1,0.0807,0.00302,0.0,0.0433,0.651,94.481,entp
0Q0Vl9fKJF5MDxfVKbD78e,Everybody Loves Me,OneRepublic,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,0.578,0.907,4,25.131,1,0.0895,0.0229,0.0,0.557,0.66,170.04,entp
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,0.621,0.873,5,26.933,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,entp
