_id,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,type,valence
61b1eeb82dde1bd4a7130434,0.765,0.7,0.354,7M3HuQRRAm1QD4kftmq0bb,0.00158,6,0.128,-14.043,0,0.0345,119.965,audio_features,0.245
61b1eeb82dde1bd4a7130435,0.914,0.245,0.425,7MBSbBrx0TvBYyKEcpGcJb,0.646,9,0.116,-8.379,1,0.0324,203.816,audio_features,0.254
61b1eeb82dde1bd4a7130436,0.233,0.508,0.788,0hNhlwnzMLzZSlKGDCuHOo,0.13,0,0.144,-7.288,0,0.0296,147.06,audio_features,0.586
61b1eeb82dde1bd4a7130437,0.871,0.38,0.24,6sALLrBPX30ptG1HWH6vmW,0.00287,1,0.107,-12.544,1,0.0514,103.818,audio_features,0.172
61b1eeb82dde1bd4a7130438,0.755,0.924,0.386,5MeUMSRreLHYLhw8ZTyqpk,0.00253,9,0.118,-8.183,1,0.0548,108.957,audio_features,0.424
61b1eeb82dde1bd4a7130439,0.00181,0.174,0.742,2enPRFda84VE2wtI8c86Uf,0.281,8,0.198,-5.93,1,0.0485,163.378,audio_features,0.36
61b1eeb82dde1bd4a713043a,0.0196,0.583,0.717,5F3DM6Iz4axGiLUhxvQLs1,0.745,0,0.0766,-5.212,0,0.0266,139.995,audio_features,0.673
61b1eeb82dde1bd4a713043b,0.392,0.543,0.925,1bqrRn1pJWowNLA5N9L6uW,0.456,6,0.0668,-6.783,0,0.0448,80.499,audio_features,0.594
61b1eeb82dde1bd4a713043c,0.391,0.452,0.79,6Fqf0OTfB9VPfYk2HfBhPn,0,4,0.303,-5.01,1,0.0534,143.861,audio_features,0.362
61b1eeb82dde1bd4a713043d,0.162,0.578,0.537,3afkJSKX0EAMsJXTZnDXXJ,0,9,0.076,-8.676,1,0.0832,83.909,audio_features,0.25
61b1eeb82dde1bd4a713043e,0.979,0.509,0.0167,3zksbXteOCeSusJ5Xltr3t,0.0000272,9,0.387,-24.639,1,0.115,207.97,audio_features,0.229
61b1eeb82dde1bd4a713043f,0.821,0.621,0.177,7KVA9XflawdJaRBd1XYkJu,0,7,0.0709,-13.087,1,0.0433,129.88,audio_features,0.0787
61b1eeb82dde1bd4a7130440,0.145,0.611,0.629,4nz6Mx9m84P6Cn4cJp2BJR,0.000299,10,0.0961,-8.19,1,0.0383,158.017,audio_features,0.542
61b1eeb82dde1bd4a7130441,0.944,0.479,0.0436,0ZP3E9L1I0C6rmD0CAKqDc,0.0000942,0,0.126,-22.849,1,0.0639,79.141,audio_features,0.133
61b1eeb82dde1bd4a7130442,0.736,0.676,0.417,4AlRhBbEGUinEOSJAuw1PK,0.357,0,0.0899,-11.388,1,0.0293,89.004,audio_features,0.553
61b1eeb82dde1bd4a7130443,0.00000753,0.559,0.871,1H7zdcRD0gLGQY0w5ejGgX,0.00524,5,0.096,-5.338,0,0.0392,104.976,audio_features,0.573
61b1eeb82dde1bd4a7130444,0.41,0.518,0.496,190IqlryWu91WBKeDgZqZz,0.1,10,0.0999,-11.607,1,0.0292,143.921,audio_features,0.281
61b1eeb82dde1bd4a7130445,0.0134,0.472,0.928,5gxSuOJNcu4s05gXNSYahM,0.00208,8,0.314,-5.276,1,0.206,181.088,audio_features,0.563
61b1eeb82dde1bd4a7130446,0.979,0.641,0.24,5VnaOLeK1lKfULuNwet8ck,0.866,8,0.234,-19.107,1,0.047,99.02,audio_features,0.32
61b1eeb82dde1bd4a7130447,0.249,0.615,0.617,3My7lwGD0D1SvJ2JzSipUN,0.928,2,0.106,-9.315,1,0.036,91.948,audio_features,0.188
61b1eeb82dde1bd4a7130448,0.695,0.484,0.632,5jSBnH9NyaNP5zdSB3pwgu,0.0243,5,0.209,-6.917,1,0.0976,126.384,audio_features,0.0736
61b1eeb82dde1bd4a7130449,0.576,0.282,0.593,6WW4E1j4S1HflyvOdAFp7u,0.074,0,0.138,-11.969,1,0.0594,135.222,audio_features,0.35
61b1eeb82dde1bd4a713044a,0.00283,0.526,0.447,3xbDgbZr6lIoggCsoi3rZ3,0.0301,2,0.109,-9.268,1,0.0274,74.995,audio_features,0.183
61b1eeb82dde1bd4a713044b,0.0361,0.155,0.862,1cHWcR8wg93s6BkQMbWAMY,0.000614,0,0.263,-5.317,1,0.0683,77.239,audio_features,0.219
61b1eeb82dde1bd4a713044c,0.106,0.621,0.762,5Po5YmT4RhawSeqNXx5m0o,0.00000271,5,0.302,-6.376,1,0.0328,95.014,audio_features,0.395
61b1eeb92dde1bd4a713044d,0.0000416,0.346,0.944,0HUTL8i4y4MiGCPId7M7wb,0.565,9,0.0546,-9.874,1,0.0485,179.63,audio_features,0.403
61b1eeb92dde1bd4a713044e,0.00392,0.498,0.81,3OP8UeYimRl9HCNxMg7Ihl,0.00717,7,0.0635,-4.065,1,0.0263,79.935,audio_features,0.594
61b1eeb92dde1bd4a713044f,0.979,0.339,0.23,7qLs0IyUn6TrqgMzQ33SdH,0.000951,0,0.353,-10.803,1,0.0317,66.352,audio_features,0.113
61b1eeb92dde1bd4a7130450,0.934,0.447,0.449,1BncfTJAWxrsxyT9culBrj,0.961,2,0.0697,-10.634,1,0.0376,92.468,audio_features,0.036
61b1eeb92dde1bd4a7130451,0.919,0.341,0.426,3RznzRnsl8mzP63l4AF2M7,0.0673,0,0.106,-11.194,1,0.0416,169.986,audio_features,0.187
61b1eeb92dde1bd4a7130452,0.358,0.523,0.685,6s3dCTZCtmSxWx23QdJzpG,0.816,9,0.274,-12.989,1,0.0417,184.481,audio_features,0.945
61b1eeb92dde1bd4a7130453,0.737,0.568,0.293,4kPmbjbr2oUHJmaDXEDno4,0.776,6,0.356,-23.021,0,0.0825,166.483,audio_features,0.564
61b1eeb92dde1bd4a7130454,0.0944,0.573,0.473,36rqjSUBaArtMBLWrzwInc,0.397,8,0.199,-10.839,0,0.0268,77.494,audio_features,0.515
61b1eeb92dde1bd4a7130455,0.0157,0.518,0.436,6mcxQ1Y3uQRU0IHsvdNLH1,0.000621,4,0.079,-14.134,1,0.0349,80.88,audio_features,0.27
61b1eeb92dde1bd4a7130456,0.887,0.62,0.594,6TEiFwaiHERpdfG6WnGed1,0.5,9,0.0917,-16.066,1,0.0383,165.861,audio_features,0.698
61b1eeb92dde1bd4a7130457,0.508,0.827,0.66,6ixkZ2Q9gQeh52C6GxbETg,0.403,6,0.0756,-9.669,1,0.0337,113.449,audio_features,0.904
61b1eeb92dde1bd4a7130458,0.0447,0.247,0.438,0I1eFRytp4XRhLCjT6tZm7,0.000867,5,0.111,-8.478,1,0.0358,185.711,audio_features,0.39
61b1eeb92dde1bd4a7130459,0.17,0.522,0.458,7yR5ZDif2glYMnFP73uRMm,0.00244,11,0.072,-7.785,1,0.0275,125.973,audio_features,0.359
61b1eeb92dde1bd4a713045a,0.289,0.561,0.485,2HLnzsXJ3mD9UWAa3RY89n,0.00164,1,0.194,-8.343,0,0.0362,118.017,audio_features,0.0663
61b1eeb92dde1bd4a713045b,0.263,0.537,0.558,1MJ5f5EYBC92ADD6xcz7nb,0.91,11,0.102,-8.678,1,0.0929,131.037,audio_features,0.505
61b1eeb92dde1bd4a713045c,0.245,0.639,0.526,0MF5QHFzTUM2dYm6J7Vngt,0.0000243,0,0.25,-6.697,1,0.0256,130.033,audio_features,0.488
61b1eeb92dde1bd4a713045d,0.0973,0.687,0.646,1rRwwqteLePmi70PGaC8ah,0.000593,4,0.161,-3.841,1,0.039,139.978,audio_features,0.323
61b1eeb92dde1bd4a713045e,0.221,0.437,0.229,3rTnGUeDrnZV22DvRuUuXr,0.0599,2,0.0935,-10.514,1,0.0308,147.911,audio_features,0.0754
61b1eeb92dde1bd4a713045f,0.0946,0.645,0.938,3td69vL9Py7Ai9wfXYnvji,0.0226,11,0.159,-4.557,0,0.0391,140.886,audio_features,0.495
61b1eeb92dde1bd4a7130460,0.174,0.188,0.411,0NlGoUyOJSuSHmngoibVAs,0.153,0,0.0843,-9.733,1,0.0484,187.376,audio_features,0.159
61b1eeb92dde1bd4a7130461,0.000427,0.472,0.627,7yyJF1BYBaCifNmO1RGhv7,0.574,0,0.0798,-6.895,1,0.0289,157.909,audio_features,0.172
61b1eeb92dde1bd4a7130462,0.672,0.416,0.389,4BWJGWmzbjsnA94Weyi5j4,0.38,9,0.205,-13.696,1,0.0385,168.897,audio_features,0.295
61b1eeb92dde1bd4a7130463,0.00498,0.474,0.91,5KbTBSGUvgDg75gIVhUaAW,0.859,9,0.476,-10.431,0,0.0462,93.01,audio_features,0.745
61b1eeb92dde1bd4a7130464,0.159,0.477,0.629,45BBlVHECwB0uNt7BsJ97r,0.44,5,0.374,-7.408,0,0.0315,132.535,audio_features,0.357
61b1eeb92dde1bd4a7130465,0.986,0.356,0.162,4sXwt3StCVkgLyxxvgVXrq,0.0337,1,0.11,-16.848,1,0.0372,83.283,audio_features,0.205
61b1eeb92dde1bd4a7130466,0.979,0.603,0.155,0aVM2DspPoHNTDBm7ehySx,0.0000237,4,0.117,-12.669,1,0.046,118.449,audio_features,0.115
61b1eeb92dde1bd4a7130467,0.0597,0.792,0.576,3BIIJgBJJ7NhhCv4MI6n7w,0,1,0.186,-7.046,1,0.132,130.135,audio_features,0.52
61b1eeb92dde1bd4a7130468,0.69,0.352,0.619,5LxdOkc6kmpxFk2bvJZqaI,0.826,7,0.111,-7.995,0,0.0341,126.022,audio_features,0.0787
61b1eeb92dde1bd4a7130469,0.618,0.587,0.724,65j65yDSE06CNKAPjsHoJt,0.000166,6,0.157,-6.775,1,0.0321,106.994,audio_features,0.837
61b1eeb92dde1bd4a713046a,0.508,0.827,0.66,6ixkZ2Q9gQeh52C6GxbETg,0.403,6,0.0756,-9.669,1,0.0337,113.449,audio_features,0.904
61b1eeb92dde1bd4a713046b,0.772,0.44,0.227,2CCEFV57TqSizTMyKLKgX5,0.00144,7,0.0951,-15.486,1,0.0459,132.354,audio_features,0.0844
61b1eeb92dde1bd4a713046c,0.365,0.331,0.45,4JE6agBLHGA5TaF6FlqfBD,0.00464,10,0.22,-5.362,1,0.034,123.829,audio_features,0.18
61b1eeb92dde1bd4a713046d,0.964,0.577,0.387,0baNzeUcPQnQSagpe8T0mD,0.705,7,0.208,-8.607,1,0.274,146.565,audio_features,0.459
61b1eeb92dde1bd4a713046e,0.956,0.595,0.367,39xA1yNSzJRSuyQTR8HpE2,0.861,4,0.118,-19.587,1,0.03,155.234,audio_features,0.574
61b1eeb92dde1bd4a713046f,0.638,0.627,0.371,33zkyZqgYHCbDODhvsSsj4,0.0672,2,0.0759,-10.621,1,0.0269,143.932,audio_features,0.361
61b1eeb92dde1bd4a7130470,0.299,0.551,0.695,0riQ5biFBQYCclYUACchr0,0.82,0,0.108,-9.444,1,0.0336,100.233,audio_features,0.15
61b1eeb92dde1bd4a7130471,0.88,0.594,0.219,0xfaRGaSc5kQhQKPigYPYD,0.00197,9,0.0799,-15.205,0,0.0369,92.16,audio_features,0.0488
61b1eeb92dde1bd4a7130472,0.0894,0.614,0.858,3lsh4fIbGeHZDFovC0InnY,0.716,8,0.16,-2.678,1,0.0305,116.781,audio_features,0.2
61b1eeb92dde1bd4a7130473,0.73,0.579,0.411,0IvaKmBYBLVcdP0Ft8Dwik,0.8,6,0.0945,-13.068,1,0.0329,79.988,audio_features,0.125
61b1eeb92dde1bd4a7130474,0.965,0.368,0.143,6RDVwKLpBBEksWdp9jwBlD,0.946,11,0.107,-22.593,1,0.0317,110.906,audio_features,0.24
61b1eeb92dde1bd4a7130475,0.0102,0.705,0.712,2Y0iGXY6m6immVb2ktbseM,0.000855,6,0.1,-6.156,1,0.0385,97.512,audio_features,0.62
61b1eeb92dde1bd4a7130476,0.11,0.194,0.376,1Fwj0wThn3kTg8D7KgWdsU,0.386,4,0.593,-11.356,1,0.0463,48.637,audio_features,0.0723
61b1eeb92dde1bd4a7130477,0.239,0.553,0.799,1NqZLnMekPpw6lYTartrng,0.00000146,4,0.343,-4.46,1,0.0362,78,audio_features,0.505
61b1eeb92dde1bd4a7130478,0.35,0.445,0.157,0nO25NiPrKX64oy7lz5ZaJ,0.761,7,0.153,-18.2,1,0.0385,118.511,audio_features,0.121
61b1eeb92dde1bd4a7130479,0.918,0.514,0.424,6S7o12almFeL57rbRvdY5l,0.849,0,0.126,-10.645,1,0.0282,71.114,audio_features,0.416
61b1eeb92dde1bd4a713047a,0.798,0.776,0.432,0GevyB8xMZvEMNtyVCOxLf,0.77,8,0.0989,-10.844,1,0.0389,125.291,audio_features,0.748
61b1eeb92dde1bd4a713047b,0.000668,0.226,0.553,0DFK4iSTBqCS0SF1EEaWcL,0.00567,11,0.105,-11.461,0,0.0398,182.624,audio_features,0.292
61b1eeb92dde1bd4a713047c,0.623,0.607,0.851,4YMc3A256xFBS0xcT77Qce,0.351,4,0.107,-7.754,0,0.0364,168.049,audio_features,0.479
