_id,album.artists,album.images,album.release_date,id,name,popularity,type
61b1eebf2dde1bd4a713064c,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6mOWFF6HJ6krnIpW0CHLQm""},""href"":""https://api.spotify.com/v1/artists/6mOWFF6HJ6krnIpW0CHLQm"",""id"":""6mOWFF6HJ6krnIpW0CHLQm"",""name"":""dandelion hands"",""type"":""artist"",""uri"":""spotify:artist:6mOWFF6HJ6krnIpW0CHLQm""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2731936dfa81ba2eb3113fc489f"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e021936dfa81ba2eb3113fc489f"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048511936dfa81ba2eb3113fc489f"",""width"":64}]",2013-01-01,4mlqHOqOXja92BT4M51lkj,I Like You,55,infp
61b1eebf2dde1bd4a713064d,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7EEefVBNBS3ckwouEl62oB""},""href"":""https://api.spotify.com/v1/artists/7EEefVBNBS3ckwouEl62oB"",""id"":""7EEefVBNBS3ckwouEl62oB"",""name"":""Lunar Vacation"",""type"":""artist"",""uri"":""spotify:artist:7EEefVBNBS3ckwouEl62oB""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ddf48593e7711704b828a5ed"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ddf48593e7711704b828a5ed"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ddf48593e7711704b828a5ed"",""width"":64}]",2017-08-10,0qZngsBTYM37fevbe03IlX,Swimming,52,infp
61b1eebf2dde1bd4a713064e,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK""},""href"":""https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK"",""id"":""2uYWxilOVlUdk4oV9DvwqK"",""name"":""Mitski"",""type"":""artist"",""uri"":""spotify:artist:2uYWxilOVlUdk4oV9DvwqK""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27329eb9ad9b9af34bbb54eb053"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0229eb9ad9b9af34bbb54eb053"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485129eb9ad9b9af34bbb54eb053"",""width"":64}]",2016-06-17,6gz3orrUlKresI8GShSkdq,A Burning Hill,70,infp
61b1eebf2dde1bd4a713064f,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4pRlsLqOBsPKbTr4aSAe2y""},""href"":""https://api.spotify.com/v1/artists/4pRlsLqOBsPKbTr4aSAe2y"",""id"":""4pRlsLqOBsPKbTr4aSAe2y"",""name"":""Mag.Lo"",""type"":""artist"",""uri"":""spotify:artist:4pRlsLqOBsPKbTr4aSAe2y""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27351b0b0af87a9fc24f963e6a4"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0251b0b0af87a9fc24f963e6a4"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485151b0b0af87a9fc24f963e6a4"",""width"":64}]",2016-02-01,7fwE3Nr0RsTzYOocfu2XbV,Never,72,infp
61b1eebf2dde1bd4a7130650,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0m5FakHKCQdA7UN0PIzMcL""},""href"":""https://api.spotify.com/v1/artists/0m5FakHKCQdA7UN0PIzMcL"",""id"":""0m5FakHKCQdA7UN0PIzMcL"",""name"":""Current Joys"",""type"":""artist"",""uri"":""spotify:artist:0m5FakHKCQdA7UN0PIzMcL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27327b8f6bcf663da4e40336931"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0227b8f6bcf663da4e40336931"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485127b8f6bcf663da4e40336931"",""width"":64}]",2018-03-02,7aYiYaxd1OAcPVQ32PXEXx,In a Year of 13 Moons,46,infp
61b1eebf2dde1bd4a7130651,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG""},""href"":""https://api.spotify.com/v1/artists/1r1uxoy19fzMxunt3ONAkG"",""id"":""1r1uxoy19fzMxunt3ONAkG"",""name"":""Phoebe Bridgers"",""type"":""artist"",""uri"":""spotify:artist:1r1uxoy19fzMxunt3ONAkG""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273a91b75c9ef65ed8d760ff600"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02a91b75c9ef65ed8d760ff600"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851a91b75c9ef65ed8d760ff600"",""width"":64}]",2020-06-18,4vjvx7Zxkb4AltGcZ0BBvI,Kyoto,73,infp
61b1eebf2dde1bd4a7130652,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X""},""href"":""https://api.spotify.com/v1/artists/08GQAI4eElDnROBrJRGE0X"",""id"":""08GQAI4eElDnROBrJRGE0X"",""name"":""Fleetwood Mac"",""type"":""artist"",""uri"":""spotify:artist:08GQAI4eElDnROBrJRGE0X""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e52a59a28efa4773dd2bfe1b"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e52a59a28efa4773dd2bfe1b"",""width"":64}]",1977-02-04,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,85,infp
61b1eebf2dde1bd4a7130653,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT""},""href"":""https://api.spotify.com/v1/artists/3zmfs9cQwzJl575W1ZYXeT"",""id"":""3zmfs9cQwzJl575W1ZYXeT"",""name"":""Men I Trust"",""type"":""artist"",""uri"":""spotify:artist:3zmfs9cQwzJl575W1ZYXeT""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27340faefaf8ebe0e1564c60faa"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0240faefaf8ebe0e1564c60faa"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485140faefaf8ebe0e1564c60faa"",""width"":64}]",2018-02-28,01TyFEZu6mHbffsVfxgrFn,Show Me How,77,infp
61b1eebf2dde1bd4a7130654,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0qZyvjwZauLmrobrpJmvib""},""href"":""https://api.spotify.com/v1/artists/0qZyvjwZauLmrobrpJmvib"",""id"":""0qZyvjwZauLmrobrpJmvib"",""name"":""Dream, Ivory"",""type"":""artist"",""uri"":""spotify:artist:0qZyvjwZauLmrobrpJmvib""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273a652fc5ec0a0f1ba10168c71"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02a652fc5ec0a0f1ba10168c71"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851a652fc5ec0a0f1ba10168c71"",""width"":64}]",2017-03-09,1VqYfdsorchSvhXW6gtBzo,"Dream, Ivory",65,infp
61b1eebf2dde1bd4a7130655,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/77mJc3M7ZT5oOVM7gNdXim""},""href"":""https://api.spotify.com/v1/artists/77mJc3M7ZT5oOVM7gNdXim"",""id"":""77mJc3M7ZT5oOVM7gNdXim"",""name"":""Her's"",""type"":""artist"",""uri"":""spotify:artist:77mJc3M7ZT5oOVM7gNdXim""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273fc1bc1cf80c431c2bdbde601"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02fc1bc1cf80c431c2bdbde601"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851fc1bc1cf80c431c2bdbde601"",""width"":64}]",2017-05-12,1XrSjpNe49IiygZfzb74pk,What Once Was,75,infp
61b1eebf2dde1bd4a7130656,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4jCIAMb0zEArF3GYEYzoDk""},""href"":""https://api.spotify.com/v1/artists/4jCIAMb0zEArF3GYEYzoDk"",""id"":""4jCIAMb0zEArF3GYEYzoDk"",""name"":""Joy Again"",""type"":""artist"",""uri"":""spotify:artist:4jCIAMb0zEArF3GYEYzoDk""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2735448a3dfe8528453a3686fd6"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e025448a3dfe8528453a3686fd6"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048515448a3dfe8528453a3686fd6"",""width"":64}]",2016-01-15,3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,84,infp
61b1eebf2dde1bd4a7130657,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm""},""href"":""https://api.spotify.com/v1/artists/163tK9Wjr9P9DmM0AVK7lm"",""id"":""163tK9Wjr9P9DmM0AVK7lm"",""name"":""Lorde"",""type"":""artist"",""uri"":""spotify:artist:163tK9Wjr9P9DmM0AVK7lm""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02187331e276c898d39764cc98"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851187331e276c898d39764cc98"",""width"":64}]",2013-09-27,2MvvoeRt8NcOXWESkxWn3g,Ribs,77,infp
61b1eebf2dde1bd4a7130658,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3rp4f58JlRHkk8hpdLCer1""},""href"":""https://api.spotify.com/v1/artists/3rp4f58JlRHkk8hpdLCer1"",""id"":""3rp4f58JlRHkk8hpdLCer1"",""name"":""Videoclub"",""type"":""artist"",""uri"":""spotify:artist:3rp4f58JlRHkk8hpdLCer1""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273fb35bd51df43765ef89a13ce"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02fb35bd51df43765ef89a13ce"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851fb35bd51df43765ef89a13ce"",""width"":64}]",2018-09-08,7M3HuQRRAm1QD4kftmq0bb,Amour plastique,71,infp
61b1eebf2dde1bd4a7130659,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/027TpXKGwdXP7iwbjUSpV8""},""href"":""https://api.spotify.com/v1/artists/027TpXKGwdXP7iwbjUSpV8"",""id"":""027TpXKGwdXP7iwbjUSpV8"",""name"":""The Walters"",""type"":""artist"",""uri"":""spotify:artist:027TpXKGwdXP7iwbjUSpV8""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273582e6a30d15b8bfda2b50cdc"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02582e6a30d15b8bfda2b50cdc"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851582e6a30d15b8bfda2b50cdc"",""width"":64}]",2015-12-23,7MBSbBrx0TvBYyKEcpGcJb,Sweet Marie,60,infp
61b1eebf2dde1bd4a713065a,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY""},""href"":""https://api.spotify.com/v1/artists/56ZTgzPBDge0OvCGgMO3OY"",""id"":""56ZTgzPBDge0OvCGgMO3OY"",""name"":""Beach House"",""type"":""artist"",""uri"":""spotify:artist:56ZTgzPBDge0OvCGgMO3OY""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e029b7190e673e46271b2754aab"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048519b7190e673e46271b2754aab"",""width"":64}]",2015-08-28,7H0ya83CMmgFcOhw0UB6ow,Space Song,81,infp
61b1eebf2dde1bd4a713065b,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG""},""href"":""https://api.spotify.com/v1/artists/1r1uxoy19fzMxunt3ONAkG"",""id"":""1r1uxoy19fzMxunt3ONAkG"",""name"":""Phoebe Bridgers"",""type"":""artist"",""uri"":""spotify:artist:1r1uxoy19fzMxunt3ONAkG""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273a91b75c9ef65ed8d760ff600"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02a91b75c9ef65ed8d760ff600"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851a91b75c9ef65ed8d760ff600"",""width"":64}]",2020-06-18,46RNrAkGsqWTDrv2ZPOAbx,Moon Song,69,infp
61b1eebf2dde1bd4a713065c,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6vVztIuqdDHvYWxOEXCzjN""},""href"":""https://api.spotify.com/v1/artists/6vVztIuqdDHvYWxOEXCzjN"",""id"":""6vVztIuqdDHvYWxOEXCzjN"",""name"":""SALES"",""type"":""artist"",""uri"":""spotify:artist:6vVztIuqdDHvYWxOEXCzjN""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2730b6cf09d061f569dd906e490"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e020b6cf09d061f569dd906e490"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048510b6cf09d061f569dd906e490"",""width"":64}]",2013-06-23,5MeUMSRreLHYLhw8ZTyqpk,Renee,70,infp
61b1eebf2dde1bd4a713065d,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8""},""href"":""https://api.spotify.com/v1/artists/3Oim8XBPbznAa8Jj8QzNc8"",""id"":""3Oim8XBPbznAa8Jj8QzNc8"",""name"":""Cults"",""type"":""artist"",""uri"":""spotify:artist:3Oim8XBPbznAa8Jj8QzNc8""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273bb2c501e91fd02780cd332c6"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02bb2c501e91fd02780cd332c6"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851bb2c501e91fd02780cd332c6"",""width"":64}]",2013-10-15,2enPRFda84VE2wtI8c86Uf,Always Forever,82,infp
61b1eebf2dde1bd4a713065e,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0qZyvjwZauLmrobrpJmvib""},""href"":""https://api.spotify.com/v1/artists/0qZyvjwZauLmrobrpJmvib"",""id"":""0qZyvjwZauLmrobrpJmvib"",""name"":""Dream, Ivory"",""type"":""artist"",""uri"":""spotify:artist:0qZyvjwZauLmrobrpJmvib""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e2f88445df9cb887332ed9ba"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e2f88445df9cb887332ed9ba"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e2f88445df9cb887332ed9ba"",""width"":64}]",2018-03-31,5F3DM6Iz4axGiLUhxvQLs1,welcome and goodbye,70,infp
61b1eebf2dde1bd4a713065f,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25""},""href"":""https://api.spotify.com/v1/artists/6ltzsmQQbmdoHHbLZ4ZN25"",""id"":""6ltzsmQQbmdoHHbLZ4ZN25"",""name"":""Lord Huron"",""type"":""artist"",""uri"":""spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e029d2efe43d5b7ebc7cb60ca81"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048519d2efe43d5b7ebc7cb60ca81"",""width"":64}]",2015-04-07,1bqrRn1pJWowNLA5N9L6uW,Meet Me in the Woods,64,infp
61b1eebf2dde1bd4a7130660,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7vtSUU3zpHeYJfX6BPNrJd""},""href"":""https://api.spotify.com/v1/artists/7vtSUU3zpHeYJfX6BPNrJd"",""id"":""7vtSUU3zpHeYJfX6BPNrJd"",""name"":""Briston Maroney"",""type"":""artist"",""uri"":""spotify:artist:7vtSUU3zpHeYJfX6BPNrJd""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d9ab9c04123be3bc2cf7a77d"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d9ab9c04123be3bc2cf7a77d"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d9ab9c04123be3bc2cf7a77d"",""width"":64}]",2018-11-16,6Fqf0OTfB9VPfYk2HfBhPn,"Freakin' Out On the Interstate",65,infp
61b1eebf2dde1bd4a7130661,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP""},""href"":""https://api.spotify.com/v1/artists/3WGpXCj9YhhfX11TToZcXP"",""id"":""3WGpXCj9YhhfX11TToZcXP"",""name"":""Troye Sivan"",""type"":""artist"",""uri"":""spotify:artist:3WGpXCj9YhhfX11TToZcXP""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273c9eb4c87e1d7f5353908b712"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02c9eb4c87e1d7f5353908b712"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851c9eb4c87e1d7f5353908b712"",""width"":64}]",2018-03-16,3afkJSKX0EAMsJXTZnDXXJ,Strawberries &amp; Cigarettes,82,infp
61b1eebf2dde1bd4a7130662,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3l0CmX0FuQjFxr8SK7Vqag""},""href"":""https://api.spotify.com/v1/artists/3l0CmX0FuQjFxr8SK7Vqag"",""id"":""3l0CmX0FuQjFxr8SK7Vqag"",""name"":""Clairo"",""type"":""artist"",""uri"":""spotify:artist:3l0CmX0FuQjFxr8SK7Vqag""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2735d93417bde90e0bd951dab08"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e025d93417bde90e0bd951dab08"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048515d93417bde90e0bd951dab08"",""width"":64}]",2019-02-22,3zksbXteOCeSusJ5Xltr3t,Bubble Gum,81,infp
61b1eebf2dde1bd4a7130663,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8""},""href"":""https://api.spotify.com/v1/artists/2hR4h1Cao2ueuI7Cx9c7V8"",""id"":""2hR4h1Cao2ueuI7Cx9c7V8"",""name"":""Cavetown"",""type"":""artist"",""uri"":""spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27317add53ee7ef16ac10e6f8a9"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0217add53ee7ef16ac10e6f8a9"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485117add53ee7ef16ac10e6f8a9"",""width"":64}]",2019-04-12,7KVA9XflawdJaRBd1XYkJu,Hug All Ur Friends,63,infp
61b1eebf2dde1bd4a7130664,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1MIe1z4RdqLqHSJsb7EBMm""},""href"":""https://api.spotify.com/v1/artists/1MIe1z4RdqLqHSJsb7EBMm"",""id"":""1MIe1z4RdqLqHSJsb7EBMm"",""name"":""The Greeting Committee"",""type"":""artist"",""uri"":""spotify:artist:1MIe1z4RdqLqHSJsb7EBMm""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27388fc8fe17e9a38c909f52066"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0288fc8fe17e9a38c909f52066"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485188fc8fe17e9a38c909f52066"",""width"":64}]",2018-10-26,4nz6Mx9m84P6Cn4cJp2BJR,"Don't Go",47,infp
61b1eebf2dde1bd4a7130665,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3P4vW5tzQvmuoNaFQqzy9q""},""href"":""https://api.spotify.com/v1/artists/3P4vW5tzQvmuoNaFQqzy9q"",""id"":""3P4vW5tzQvmuoNaFQqzy9q"",""name"":""chloe moriondo"",""type"":""artist"",""uri"":""spotify:artist:3P4vW5tzQvmuoNaFQqzy9q""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273a21a30e9850057345cce3182"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02a21a30e9850057345cce3182"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851a21a30e9850057345cce3182"",""width"":64}]",2018-07-31,0ZP3E9L1I0C6rmD0CAKqDc,Silly Girl,67,infp
61b1eebf2dde1bd4a7130666,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3BBCgZVbXFRzcnT1ewVfRt""},""href"":""https://api.spotify.com/v1/artists/3BBCgZVbXFRzcnT1ewVfRt"",""id"":""3BBCgZVbXFRzcnT1ewVfRt"",""name"":""TEMPOREX"",""type"":""artist"",""uri"":""spotify:artist:3BBCgZVbXFRzcnT1ewVfRt""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27370318591e08f17f2d3eae060"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0270318591e08f17f2d3eae060"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485170318591e08f17f2d3eae060"",""width"":64}]",2017-01-11,6dBedWHLNERW7BDHibXzwj,Alone Time,40,infp
61b1eebf2dde1bd4a7130667,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W""},""href"":""https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W"",""id"":""0Y6dVaC9DZtPNH4591M42W"",""name"":""TV Girl"",""type"":""artist"",""uri"":""spotify:artist:0Y6dVaC9DZtPNH4591M42W""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2733cfca71bb96dacbb1c0fb2bf"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e023cfca71bb96dacbb1c0fb2bf"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048513cfca71bb96dacbb1c0fb2bf"",""width"":64}]",2014-06-05,1H7zdcRD0gLGQY0w5ejGgX,Lovers Rock,80,infp
61b1eebf2dde1bd4a7130668,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2sSGPbdZJkaSE2AbcGOACx""},""href"":""https://api.spotify.com/v1/artists/2sSGPbdZJkaSE2AbcGOACx"",""id"":""2sSGPbdZJkaSE2AbcGOACx"",""name"":""The Marías"",""type"":""artist"",""uri"":""spotify:artist:2sSGPbdZJkaSE2AbcGOACx""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2730924b9c6232d2348d4efa0dc"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e020924b9c6232d2348d4efa0dc"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048510924b9c6232d2348d4efa0dc"",""width"":64}]",2017-11-03,190IqlryWu91WBKeDgZqZz,Only in My Dreams,68,infp
61b1eebf2dde1bd4a7130669,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4jCIAMb0zEArF3GYEYzoDk""},""href"":""https://api.spotify.com/v1/artists/4jCIAMb0zEArF3GYEYzoDk"",""id"":""4jCIAMb0zEArF3GYEYzoDk"",""name"":""Joy Again"",""type"":""artist"",""uri"":""spotify:artist:4jCIAMb0zEArF3GYEYzoDk""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ce7368cb779cc5446e275f70"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ce7368cb779cc5446e275f70"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ce7368cb779cc5446e275f70"",""width"":64}]",2017-09-20,5gxSuOJNcu4s05gXNSYahM,Kim,54,infp
61b1eebf2dde1bd4a713066a,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/21tDFddcOFDYmiobTcls2O""},""href"":""https://api.spotify.com/v1/artists/21tDFddcOFDYmiobTcls2O"",""id"":""21tDFddcOFDYmiobTcls2O"",""name"":""In Love With a Ghost"",""type"":""artist"",""uri"":""spotify:artist:21tDFddcOFDYmiobTcls2O""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2738a129baedb4c323bd8e87647"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e028a129baedb4c323bd8e87647"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048518a129baedb4c323bd8e87647"",""width"":64}]",2017-10-23,5VnaOLeK1lKfULuNwet8ck,Flowers,65,infp
61b1eebf2dde1bd4a713066b,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3WPt7OfKDirWGEDH9kHahw""},""href"":""https://api.spotify.com/v1/artists/3WPt7OfKDirWGEDH9kHahw"",""id"":""3WPt7OfKDirWGEDH9kHahw"",""name"":""Boyscott"",""type"":""artist"",""uri"":""spotify:artist:3WPt7OfKDirWGEDH9kHahw""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273dfe1b27544c677d741c0c51e"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02dfe1b27544c677d741c0c51e"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851dfe1b27544c677d741c0c51e"",""width"":64}]",2019-09-13,3My7lwGD0D1SvJ2JzSipUN,Killer Whale,48,infp
61b1eebf2dde1bd4a713066c,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq""},""href"":""https://api.spotify.com/v1/artists/3MZsBdqDrRTJihTHQrO6Dq"",""id"":""3MZsBdqDrRTJihTHQrO6Dq"",""name"":""Joji"",""type"":""artist"",""uri"":""spotify:artist:3MZsBdqDrRTJihTHQrO6Dq""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27323c552a7a4fdafac02e08c34"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0223c552a7a4fdafac02e08c34"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485123c552a7a4fdafac02e08c34"",""width"":64}]",2020-09-24,5jSBnH9NyaNP5zdSB3pwgu,Gimme Love,68,infp
